date,total,서울,부산,대구,인천,광주,대전,울산,세종,경기,강원,충북,충남,전북,전남,경북,경남,제주,death,daily_vaccine_count,accumulated_vaccine_count
2020-10-08,69,20,5,0,5,0,7,0,0,24,0,1,0,0,0,1,3,0,2,0.0,0.0
2020-10-09,54,22,5,1,0,0,5,0,0,12,0,1,0,0,1,0,1,0,1,0.0,0.0
2020-10-10,72,25,3,1,8,0,1,0,0,24,0,0,3,0,2,0,0,0,2,0.0,0.0
2020-10-11,58,23,3,1,1,0,2,1,0,21,2,0,1,0,0,0,0,0,2,0.0,0.0
2020-10-12,98,31,4,0,3,1,13,0,0,30,1,0,2,2,0,1,1,0,1,0.0,0.0
2020-10-13,91,20,1,1,0,2,10,0,0,38,4,1,2,1,0,1,0,0,1,0.0,0.0
2020-10-14,84,23,2,0,8,0,4,1,0,31,0,0,1,0,0,0,0,0,4,0.0,0.0
2020-10-15,110,25,55,0,11,0,1,0,0,8,1,1,0,1,0,1,0,0,1,0.0,0.0
2020-10-16,47,18,0,0,4,0,2,0,0,17,0,0,1,2,0,0,0,0,2,0.0,0.0
2020-10-17,73,18,6,1,2,1,0,0,0,32,3,0,2,0,1,0,2,0,2,0.0,0.0
2020-10-18,91,20,4,0,1,0,1,0,0,50,2,0,0,0,0,0,0,0,1,0.0,0.0
2020-10-19,76,14,15,0,5,2,2,0,0,18,1,1,2,1,0,2,1,0,0,0.0,0.0
2020-10-20,58,11,2,0,3,0,1,0,0,28,3,2,2,0,0,2,1,0,3,0.0,0.0
2020-10-21,89,17,10,0,6,1,4,1,0,24,2,1,0,0,1,2,0,0,3,0.0,0.0
2020-10-22,121,18,5,2,4,0,0,0,0,67,2,0,11,2,0,1,0,0,3,0.0,0.0
2020-10-23,155,20,0,5,5,6,0,0,0,103,1,0,4,2,1,0,0,0,2,0.0,0.0
2020-10-24,77,22,0,0,2,0,5,0,0,35,0,0,5,0,2,0,0,0,2,0.0,0.0
2020-10-25,61,17,1,1,0,0,1,1,0,27,0,0,2,0,0,0,2,0,0,0.0,0.0
2020-10-26,119,20,0,0,3,0,1,1,1,67,0,2,1,0,0,3,3,0,0,0.0,0.0
2020-10-27,88,24,1,0,2,0,5,0,0,35,6,1,1,0,3,0,5,0,3,0.0,0.0
2020-10-28,103,25,0,2,10,0,7,0,0,31,14,0,1,3,0,5,3,0,1,0.0,0.0
2020-10-29,125,36,0,3,5,2,0,2,0,58,7,0,1,1,0,1,0,0,1,0.0,0.0
2020-10-30,113,47,0,10,3,0,0,2,0,32,6,2,3,2,1,0,1,0,1,0.0,0.0
2020-10-31,127,52,2,9,3,0,0,0,3,27,0,0,5,0,0,0,1,0,1,0.0,0.0
2020-11-01,124,45,0,2,4,3,0,0,0,38,3,1,9,0,3,0,2,0,2,0.0,0.0
2020-11-02,97,25,0,3,2,0,0,1,0,41,1,2,11,0,2,1,1,0,2,0.0,0.0
2020-11-03,75,22,1,0,1,2,0,0,0,27,1,1,7,0,0,0,1,0,4,0.0,0.0
2020-11-04,117,42,1,2,4,0,1,1,0,43,0,0,10,0,0,2,0,1,2,0.0,0.0
2020-11-05,125,50,4,2,5,0,0,0,0,27,1,2,23,0,0,0,5,0,1,0.0,0.0
2020-11-06,145,40,0,0,0,0,0,0,0,47,7,0,25,1,0,1,13,0,1,0.0,0.0
2020-11-07,89,37,2,1,1,0,1,0,0,21,4,0,9,0,0,0,5,0,1,0.0,0.0
2020-11-08,143,54,0,7,3,2,1,1,0,25,9,2,9,0,4,2,10,0,1,0.0,0.0
2020-11-09,126,46,2,6,2,1,0,0,0,22,11,4,10,4,2,1,4,0,2,0.0,0.0
2020-11-10,100,35,1,1,3,5,0,0,0,33,3,2,4,0,2,1,2,0,4,0.0,0.0
2020-11-11,145,45,3,0,1,4,1,0,0,53,9,2,7,1,1,0,11,0,2,0.0,0.0
2020-11-12,143,53,2,3,2,6,2,1,0,35,6,1,9,0,8,1,4,1,0,0.0,0.0
2020-11-13,191,74,0,1,4,5,0,0,1,47,23,1,8,0,9,0,3,1,1,0.0,0.0
2020-11-14,205,69,4,0,1,8,2,0,1,49,18,0,11,4,13,0,4,0,4,0.0,0.0
2020-11-15,208,85,0,1,2,9,0,0,0,45,19,8,5,2,9,2,3,0,1,0.0,0.0
2020-11-16,222,80,0,0,10,4,3,0,1,42,20,3,6,1,10,14,4,1,1,0.0,0.0
2020-11-17,230,90,0,3,13,18,1,0,1,52,13,0,9,0,16,3,3,0,0,0.0,0.0
2020-11-18,285,92,5,2,12,9,1,3,0,87,5,0,7,0,15,16,9,0,2,0.0,0.0
2020-11-19,325,109,5,2,12,8,1,0,0,64,20,4,13,2,28,8,28,0,2,0.0,0.0
2020-11-20,348,132,2,1,30,4,0,0,0,73,24,2,15,13,14,10,18,2,2,0.0,0.0
2020-11-21,386,156,7,1,22,7,1,1,0,93,15,1,21,14,19,8,11,0,2,0.0,0.0
2020-11-22,330,121,1,1,27,8,0,1,0,75,13,0,13,12,13,6,19,0,2,0.0,0.0
2020-11-23,271,112,5,2,23,1,3,1,1,76,12,0,9,9,5,4,2,1,4,0.0,0.0
2020-11-24,349,133,6,3,17,3,0,2,2,81,46,3,8,15,7,9,3,1,1,0.0,0.0
2020-11-25,382,142,18,5,40,14,4,3,0,82,13,3,18,8,8,3,11,3,3,0.0,0.0
2020-11-26,581,212,22,1,18,14,1,7,4,183,8,8,16,16,9,2,45,3,2,0.0,0.0
2020-11-27,555,204,24,0,25,13,5,7,3,117,9,20,31,24,11,3,39,3,1,0.0,0.0
2020-11-28,503,178,28,1,25,16,13,3,0,125,33,24,17,9,7,5,14,2,6,0.0,0.0
2020-11-29,450,158,22,3,21,8,6,0,3,94,19,22,13,17,20,11,15,1,1,0.0,0.0
2020-11-30,438,159,52,4,34,13,5,3,1,77,8,22,5,16,4,4,20,1,2,0.0,0.0
2020-12-01,451,155,31,11,16,22,10,3,2,96,9,32,16,9,2,11,11,1,0,0.0,0.0
2020-12-02,511,193,32,4,23,10,5,10,7,144,12,16,8,26,1,5,7,2,0,0.0,0.0
2020-12-03,540,262,15,3,22,3,7,2,4,141,8,10,14,9,2,11,13,1,3,0.0,0.0
2020-12-04,628,295,31,6,17,1,21,5,0,160,3,5,23,14,3,9,16,2,7,0.0,0.0
2020-12-05,577,235,29,7,19,6,10,1,4,157,9,18,10,17,4,17,27,1,3,0.0,0.0
2020-12-06,631,254,34,3,42,5,3,3,3,184,12,14,15,12,8,11,16,0,5,0.0,0.0
2020-12-07,615,244,35,5,40,5,2,38,0,156,9,11,10,22,3,9,16,0,4,0.0,0.0
2020-12-08,587,211,26,4,25,11,11,61,1,157,8,10,15,13,7,5,13,2,3,0.0,0.0
2020-12-09,670,262,19,2,46,9,10,14,1,219,5,23,4,12,2,4,29,0,4,0.0,0.0
2020-12-10,679,249,31,3,37,5,9,16,1,215,15,12,20,8,5,8,16,13,8,0.0,0.0
2020-12-11,689,252,26,6,37,3,10,47,0,229,11,20,10,7,4,3,12,5,8,0.0,0.0
2020-12-12,950,362,59,35,42,9,18,23,1,272,36,21,10,6,8,19,17,0,6,0.0,0.0
2020-12-13,1030,399,57,28,62,15,13,8,0,331,18,15,10,9,6,18,24,3,2,0.0,0.0
2020-12-14,718,219,21,16,36,22,2,5,3,226,14,21,55,8,1,16,28,8,7,0.0,0.0
2020-12-15,879,251,41,19,55,5,32,48,1,288,13,25,37,15,1,15,16,9,13,0.0,0.0
2020-12-16,1078,378,41,27,67,2,15,6,0,329,8,23,35,75,4,28,19,15,12,0.0,0.0
2020-12-17,1013,422,44,21,80,10,11,10,0,291,9,19,19,19,0,9,30,12,22,0.0,0.0
2020-12-18,1064,398,39,20,65,4,5,31,0,303,18,31,18,16,5,31,44,27,11,0.0,0.0
2020-12-19,1045,380,39,20,46,9,5,9,0,274,27,103,24,15,5,29,32,24,14,0.0,0.0
2020-12-20,1096,472,33,25,62,14,3,6,1,249,55,14,20,29,4,25,51,24,15,0.0,0.0
2020-12-21,924,327,20,21,88,13,3,17,0,244,25,33,16,13,9,48,15,23,24,0.0,0.0
2020-12-22,866,316,26,39,45,26,9,6,1,204,23,31,17,4,5,59,18,19,23,0.0,0.0
2020-12-23,1090,375,32,24,49,36,35,18,1,309,13,58,11,21,12,25,29,33,17,0.0,0.0
2020-12-24,985,319,44,26,53,15,11,9,2,285,21,47,31,12,2,50,21,26,17,0.0,0.0
2020-12-25,1240,552,22,23,55,36,13,12,1,263,14,42,80,14,5,67,15,20,17,0.0,0.0
2020-12-26,1131,465,27,13,55,28,11,8,1,255,36,38,61,37,6,34,22,24,20,0.0,0.0
2020-12-27,970,362,40,21,61,17,8,1,6,241,23,24,58,8,5,34,44,7,15,0.0,0.0
2020-12-28,806,299,34,24,46,12,3,2,2,193,27,31,35,1,7,46,25,11,11,0.0,0.0
2020-12-29,1043,520,17,29,32,15,30,4,4,256,21,22,27,8,4,28,16,5,40,0.0,0.0
2020-12-30,1050,387,39,51,48,9,19,16,2,277,17,45,27,32,1,23,36,10,20,0.0,0.0
2020-12-31,967,366,74,33,59,8,7,35,0,225,36,22,18,12,5,23,22,9,21,0.0,0.0
2021-01-01,1027,357,57,43,65,17,11,43,1,284,30,22,15,8,6,24,35,5,17,0.0,0.0
2021-01-02,820,250,26,29,71,13,4,17,3,227,31,36,7,11,11,20,37,13,25,0.0,0.0
2021-01-03,657,198,19,22,48,26,8,7,1,204,33,27,9,5,12,14,12,4,20,0.0,0.0
2021-01-04,1020,329,37,29,103,74,6,5,0,268,28,23,23,13,3,25,33,10,19,0.0,0.0
2021-01-05,714,199,15,32,49,23,8,4,0,230,27,32,18,5,4,24,21,8,26,0.0,0.0
2021-01-06,838,263,38,21,38,30,9,2,1,284,16,21,24,22,1,28,29,5,20,0.0,0.0
2021-01-07,869,297,23,10,41,28,9,9,3,303,30,14,20,2,1,36,20,9,19,0.0,0.0
2021-01-08,674,191,24,18,30,21,8,10,0,258,11,10,21,8,0,30,22,6,34,0.0,0.0
2021-01-09,641,188,17,13,49,6,5,8,0,211,6,30,27,14,5,21,26,5,19,0.0,0.0
2021-01-10,657,187,34,27,33,21,4,34,0,192,20,9,30,6,4,19,19,4,25,0.0,0.0
2021-01-11,451,141,19,11,22,24,1,14,0,147,11,10,11,7,3,4,13,2,15,0.0,0.0
2021-01-12,537,167,21,18,21,7,7,7,1,175,7,16,3,12,2,8,55,2,25,0.0,0.0
2021-01-13,561,152,35,13,22,4,9,11,0,201,21,11,5,8,0,23,42,1,20,0.0,0.0
2021-01-14,524,134,40,11,25,31,3,10,2,171,11,18,12,3,6,18,16,2,10,0.0,0.0
2021-01-15,512,127,47,11,24,6,3,6,4,186,13,9,6,6,13,23,22,1,21,0.0,0.0
2021-01-16,580,156,61,23,33,6,5,8,1,168,23,6,8,17,13,20,20,4,19,0.0,0.0
2021-01-17,520,145,34,15,35,15,3,18,1,175,4,7,7,5,15,15,18,0,13,0.0,0.0
2021-01-18,389,132,10,13,13,11,2,6,2,105,16,9,11,3,4,18,22,2,15,0.0,0.0
2021-01-19,386,101,17,16,19,8,7,8,3,139,17,5,8,3,6,9,11,1,19,0.0,0.0
2021-01-20,404,143,13,12,16,11,1,3,0,139,11,3,8,2,9,7,19,6,17,0.0,0.0
2021-01-21,400,125,19,7,23,6,0,3,1,138,8,7,10,5,14,8,16,5,16,0.0,0.0
2021-01-22,346,115,23,6,9,2,1,3,0,116,9,1,7,0,7,15,21,2,12,0.0,0.0
2021-01-23,431,127,33,22,12,7,1,2,1,117,6,4,17,7,10,18,32,3,9,0.0,0.0
2021-01-24,392,133,20,12,25,17,0,2,11,99,11,12,9,4,1,8,17,2,12,0.0,0.0
2021-01-25,437,101,20,15,14,16,125,2,2,77,4,8,13,0,3,15,11,0,11,0.0,0.0
2021-01-26,349,104,27,13,18,12,4,0,2,77,43,7,6,1,9,8,12,0,11,0.0,0.0
2021-01-27,559,129,32,6,20,112,1,6,4,150,18,8,4,13,12,11,21,0,7,0.0,0.0
2021-01-28,497,105,54,11,41,44,4,6,1,118,6,25,4,1,8,43,19,0,8,0.0,0.0
2021-01-29,469,112,34,10,19,54,1,2,0,135,8,9,6,6,5,43,15,1,13,0.0,0.0
2021-01-30,456,152,20,8,15,33,2,2,0,146,3,11,9,3,1,22,12,2,15,0.0,0.0
2021-01-31,353,99,20,10,21,17,0,6,2,113,6,1,5,2,1,16,18,1,6,0.0,0.0
2021-02-01,305,107,15,9,11,32,1,1,0,92,8,6,4,3,1,5,4,0,5,0.0,0.0
2021-02-02,336,128,12,12,8,24,0,1,0,82,7,18,5,2,3,10,11,1,10,0.0,0.0
2021-02-03,467,188,19,9,21,6,7,0,1,111,6,9,36,10,6,12,8,1,6,0.0,0.0
2021-02-04,451,172,26,8,44,12,2,2,0,134,8,4,13,1,2,6,8,3,7,0.0,0.0
2021-02-05,370,126,33,14,26,14,0,0,0,114,5,3,13,0,0,7,6,2,11,0.0,0.0
2021-02-06,390,143,14,18,25,12,8,2,0,111,1,2,13,4,1,7,12,6,5,0.0,0.0
2021-02-07,371,144,9,12,17,10,6,1,1,112,6,1,14,0,4,1,4,2,7,0.0,0.0
2021-02-08,288,112,9,21,18,7,4,1,1,83,4,0,10,0,0,6,4,0,3,0.0,0.0
2021-02-09,303,90,9,9,16,8,2,3,1,126,3,3,5,3,0,5,7,2,8,0.0,0.0
2021-02-10,444,175,19,16,20,14,0,0,1,169,5,2,2,2,2,2,9,0,4,0.0,0.0
2021-02-11,504,183,29,13,25,13,3,2,0,188,11,4,1,7,0,1,5,4,10,0.0,0.0
2021-02-12,403,158,27,12,43,6,1,0,2,105,6,6,13,2,4,4,4,4,11,0.0,0.0
2021-02-13,362,136,27,14,30,3,5,2,5,99,2,5,15,5,0,5,4,0,6,0.0,0.0
2021-02-14,326,152,15,3,19,2,2,3,2,80,5,5,12,6,2,5,6,0,8,0.0,0.0
2021-02-15,343,150,15,13,12,3,8,4,0,102,1,0,9,4,5,8,3,0,5,0.0,0.0
2021-02-16,457,161,19,12,21,2,4,7,0,134,5,7,58,5,2,3,8,1,7,0.0,0.0
2021-02-17,621,258,19,14,21,3,7,9,2,154,3,6,75,6,15,15,8,0,4,0.0,0.0
2021-02-18,621,185,28,9,17,16,12,6,1,241,4,17,28,6,4,23,7,5,6,0.0,0.0
2021-02-19,561,180,16,11,38,4,4,12,1,189,7,18,24,3,10,22,9,3,6,0.0,0.0
2021-02-20,447,122,14,9,37,5,2,1,0,170,5,16,12,8,10,19,8,2,3,0.0,0.0
2021-02-21,416,130,12,8,21,6,0,4,1,171,6,6,10,8,8,7,7,3,4,0.0,0.0
2021-02-22,332,106,12,4,19,5,3,1,0,121,20,7,6,4,3,11,6,0,5,0.0,0.0
2021-02-23,356,125,12,10,14,7,1,2,1,127,14,4,8,7,6,8,5,0,11,0.0,0.0
2021-02-24,440,144,13,19,18,35,2,1,2,143,9,1,12,8,1,18,8,2,3,0.0,0.0
2021-02-25,395,122,18,14,22,15,0,2,0,138,2,4,16,5,11,9,2,5,5,0.0,0.0
2021-02-26,387,131,11,10,15,11,6,1,1,141,6,10,3,16,5,6,6,0,4,33221.19926312299,33221.19926312299
2021-02-27,415,131,9,6,27,12,2,3,1,169,6,8,4,20,5,7,1,1,10,1583.2805797069684,34804.479842829955
2021-02-28,355,120,5,6,13,14,1,5,6,141,4,10,7,7,0,4,2,1,8,951.3496238797953,35755.82946670975
2021-03-01,355,92,16,10,14,8,0,2,1,160,5,8,4,10,2,13,5,0,2,1744.4781371824836,37500.30760389224
2021-03-02,344,122,17,14,11,4,1,0,5,116,2,6,4,9,7,7,5,5,1,61574.46752078123,99074.77512467347
2021-03-03,444,119,8,6,20,3,2,1,4,227,6,19,4,5,3,6,5,4,6,64744.49860837782,163819.2737330513
2021-03-04,424,118,18,20,18,6,3,0,0,186,6,12,4,6,1,7,10,3,7,67946.02408449989,231765.29781755118
2021-03-05,398,129,20,3,13,6,0,3,1,173,4,19,9,3,0,6,3,2,8,69642.46805552176,301407.76587307296
2021-03-06,418,128,12,4,20,3,0,4,2,173,7,22,7,4,3,13,5,5,5,18244.551781590253,319652.31765466323
2021-03-07,416,132,6,8,28,4,1,2,2,172,10,9,6,5,6,13,3,4,2,2247.691468891523,321900.00912355474
2021-03-08,346,100,12,6,15,15,0,3,1,128,10,20,14,4,6,3,1,3,8,67024.35118065766,388924.36030421243
2021-03-09,446,102,19,3,20,33,1,11,0,188,13,21,15,8,3,2,1,2,3,63267.8639047642,452192.2242089766
2021-03-10,470,138,7,1,23,1,3,21,0,203,20,21,6,5,3,4,7,2,3,54379.64049878943,506571.86470776604
2021-03-11,465,138,14,4,18,1,1,23,0,184,30,6,4,8,3,11,8,2,4,45094.84509372307,551666.7098014891
2021-03-12,488,140,15,4,31,2,0,5,2,166,12,27,3,4,4,9,56,2,9,38765.552224291016,590432.2620257802
2021-03-13,490,140,17,9,26,3,1,1,0,164,18,16,9,2,1,14,62,1,5,4189.692622090525,594621.9546478707
2021-03-14,459,112,13,6,20,1,0,1,0,203,16,7,2,7,2,9,53,1,2,1478.7280659923683,596100.6827138631
2021-03-15,379,109,4,5,18,1,2,2,2,161,10,9,6,5,1,3,31,3,5,14437.372677287409,610538.0553911505
2021-03-16,363,79,7,3,14,2,1,3,0,148,13,3,4,7,1,4,65,2,3,20548.521728860156,631086.5771200107
2021-03-17,469,120,11,14,21,1,1,4,3,186,10,12,6,21,0,4,45,1,8,21394.75391442661,652481.3310344374
2021-03-18,445,124,7,14,21,1,2,5,1,159,23,8,14,15,0,5,35,2,2,20584.99033943046,673066.3213738679
2021-03-19,463,146,7,5,24,2,7,3,0,157,31,8,5,15,0,4,42,0,2,18407.98926759969,691474.3106414676
2021-03-20,447,115,9,16,12,1,8,3,0,189,17,8,6,16,0,11,31,1,3,2054.090110455497,693528.4007519231
2021-03-21,456,125,19,14,22,2,1,7,0,157,14,10,5,11,0,5,54,1,3,755.1147665028918,694283.515518426
2021-03-22,415,109,26,14,10,2,0,1,0,151,21,5,11,7,2,11,37,1,1,4701.3823730176455,698984.8978914436
2021-03-23,346,97,8,3,13,1,4,8,0,124,9,6,8,7,1,20,29,0,7,17516.070277207025,716500.9681686506
2021-03-24,428,137,17,17,21,2,2,2,0,154,18,6,0,5,0,12,27,0,3,23124.710013643053,739625.6781822937
2021-03-25,430,127,20,17,12,5,3,0,0,147,27,17,4,5,1,10,30,0,2,27160.323355653163,766786.0015379469
2021-03-26,489,121,11,14,29,3,14,0,0,196,24,13,3,3,2,13,37,3,7,23471.603997700204,790257.605535647
2021-03-27,505,127,33,23,39,5,10,5,1,145,36,39,2,5,0,11,19,2,5,1918.7033561811954,792176.3088918282
2021-03-28,481,138,56,10,33,2,8,4,0,153,19,16,8,5,1,6,13,0,0,477.7237693355311,792654.0326611637
2021-03-29,382,107,53,10,18,2,2,3,0,131,6,12,1,8,1,3,20,1,4,19546.828728361983,812200.8613895257
2021-03-30,447,145,43,12,18,1,11,3,2,117,13,28,5,25,0,5,16,0,3,22763.254060331612,834964.1154498573
2021-03-31,506,158,58,15,25,2,7,11,17,111,16,21,8,20,0,6,22,2,2,21786.98207641281,856751.0975262701
2021-04-01,551,199,54,7,20,3,10,5,13,130,20,20,15,22,1,7,21,2,4,38616.969146577874,895368.066672848
2021-04-02,557,166,38,17,23,1,19,7,8,160,10,19,10,15,1,30,18,4,2,42875.88746462156,938243.9541374695
2021-04-03,542,155,61,10,21,3,19,3,10,146,17,11,10,20,1,17,28,1,2,9362.215058556216,947606.1691960257
2021-04-04,543,149,61,15,22,4,29,11,3,150,6,14,12,24,1,16,14,2,4,1166.3306003887928,948772.4997964145
2021-04-05,473,152,48,22,22,0,13,1,4,111,14,7,14,16,5,20,12,2,4,33498.51088742536,982271.0106838399
2021-04-06,477,147,34,16,27,6,22,4,0,107,15,12,6,29,15,25,7,0,4,40291.15190187905,1022562.1625857189
2021-04-07,668,198,38,16,48,2,61,26,1,175,16,17,12,10,7,9,25,3,4,44226.79247956054,1066788.9550652795
2021-04-08,700,244,52,10,25,0,25,13,7,230,7,8,20,24,1,11,11,5,1,45093.61587147092,1111882.5709367504
2021-04-09,671,215,53,18,45,5,26,9,5,203,3,7,18,22,11,7,15,2,6,41117.13770966817,1152999.7086464185
2021-04-10,677,201,56,5,24,1,13,25,4,202,6,12,15,23,7,26,46,7,1,11269.769811173494,1164269.478457592
2021-04-11,614,214,45,6,17,0,7,11,1,186,5,10,22,40,6,13,16,7,3,1219.8390500982155,1165489.3175076903
2021-04-12,587,162,47,16,12,4,17,34,5,176,6,20,18,24,3,15,17,3,2,38233.20486033109,1203722.5223680213
2021-04-13,542,158,39,9,16,9,13,32,2,168,13,8,14,25,6,10,15,0,5,42237.13189023387,1245959.6542582551
2021-04-14,731,247,49,11,26,5,11,30,2,238,6,29,10,11,1,14,27,2,6,43101.99631396637,1289061.6505722215
2021-04-15,698,217,54,18,17,4,10,21,3,224,18,20,4,16,11,19,24,3,6,86106.72751671643,1375168.3780889378
2021-04-16,673,216,44,4,12,11,6,24,3,221,7,9,13,15,6,24,44,3,2,97064.44893210645,1472232.8270210442
2021-04-17,658,217,35,12,23,4,4,26,0,209,12,12,7,16,6,29,38,1,4,28522.289923540007,1500755.1169445843
2021-04-18,671,204,31,13,19,13,5,21,2,184,19,10,22,21,2,28,67,1,3,5509.970596500038,1506265.0875410843
2021-04-19,532,137,26,24,11,11,21,28,1,146,21,10,13,16,3,19,35,2,4,115886.51076034026,1622151.5983014246
2021-04-20,549,148,29,15,18,4,8,21,1,189,18,14,16,3,4,21,29,1,1,124025.64053177222,1746177.238833197
2021-04-21,731,218,33,25,15,17,17,39,1,234,15,20,8,8,4,16,41,7,3,125856.17801150976,1872033.4168447067
2021-04-22,735,230,37,24,14,9,13,32,1,222,24,19,6,6,8,23,58,4,2,142217.8835608748,2014251.3004055815
2021-04-23,797,204,33,12,10,16,2,38,3,298,15,30,10,9,6,22,63,3,3,172119.8341182454,2186371.1345238267
2021-04-24,785,253,44,4,18,15,10,50,1,244,9,15,14,9,1,32,52,3,1,69187.28440363349,2255558.41892746
2021-04-25,644,175,43,14,15,8,6,43,0,191,10,15,6,7,9,24,45,3,1,7377.124716688477,2262935.5436441484
2021-04-26,499,154,25,7,14,15,4,13,1,150,12,16,7,6,0,25,29,1,4,155913.78737779855,2418849.331021947
2021-04-27,512,116,30,12,14,6,8,18,2,195,2,10,14,5,2,22,28,5,3,188716.73137008958,2607566.0623920364
2021-04-28,769,257,33,29,20,12,10,33,2,194,11,22,38,13,5,25,55,3,1,240547.41850649647,2848113.480898533
2021-04-29,679,227,40,19,25,8,4,46,0,182,13,10,16,9,2,28,38,1,4,278897.1632724511,3127010.644170984
2021-04-30,661,227,32,14,14,4,31,61,1,151,4,12,12,21,5,29,37,1,3,296066.90726944216,3423077.551440426
2021-05-01,626,195,29,12,13,4,13,52,4,189,4,5,17,10,2,12,43,7,3,47688.84906945545,3470766.400509882
2021-05-02,606,182,33,10,17,15,9,52,1,145,4,11,16,12,1,30,61,1,2,3043.3099875966154,3473809.7104974785
2021-05-03,487,126,16,12,15,5,5,21,4,130,10,9,10,12,24,32,44,1,1,113276.19892225567,3587085.909419734
2021-05-04,541,184,16,10,13,4,13,29,6,124,22,7,19,12,9,22,36,8,6,102771.51273312191,3689857.422152856
2021-05-05,676,238,23,6,16,8,18,22,0,168,48,11,10,6,12,38,27,13,7,30681.139571442865,3720538.5617242986
2021-05-06,574,212,28,7,19,8,18,38,1,142,12,6,15,5,10,22,17,6,4,125783.18930417734,3846321.751028476
2021-05-07,525,179,21,9,14,21,7,35,0,139,8,5,9,6,12,12,32,12,9,119489.12719860008,3965810.878227076
2021-05-08,701,242,27,13,22,5,9,48,5,194,27,9,3,5,12,21,37,5,5,39079.666498326405,4004890.5447254023
2021-05-09,564,195,10,6,11,6,2,28,1,149,7,9,10,8,24,19,30,18,9,5882.336881966213,4010772.8816073686
2021-05-10,463,141,20,4,13,9,4,24,7,137,5,4,15,9,9,19,16,14,1,86640.4138081127,4097413.295415481
2021-05-11,510,163,14,8,21,24,7,19,0,137,12,4,18,12,10,15,10,24,4,84950.7581216934,4182364.0535371746
2021-05-12,634,222,10,6,20,22,8,31,1,187,17,12,10,22,17,7,16,13,5,84681.59177726906,4267045.645314444
2021-05-13,715,227,20,5,17,23,18,31,2,226,17,10,19,10,12,23,32,9,5,82910.15655197315,4349955.801866417
2021-05-14,747,231,24,9,34,11,31,26,7,173,25,4,22,14,50,35,32,10,2,87459.08847358909,4437414.890340006
2021-05-15,681,254,42,5,16,11,10,22,3,170,12,5,12,11,26,19,40,14,3,31178.831861259263,4468593.722201265
2021-05-16,610,213,31,6,15,14,4,11,0,161,5,20,18,14,13,11,45,9,4,6365.523850107922,4474959.246051373
2021-05-17,619,195,12,19,14,27,2,16,0,150,35,23,16,9,20,27,30,15,3,107600.53183798934,4582559.777889363
2021-05-18,528,172,13,23,16,11,12,6,4,137,25,13,15,7,12,23,16,11,1,145619.60791815718,4728179.38580752
2021-05-19,654,249,27,23,23,4,10,27,3,164,16,21,17,9,10,24,16,4,8,90590.13605908137,4818769.521866601
2021-05-20,646,242,17,9,13,15,8,25,9,187,8,13,19,7,7,33,12,6,4,209918.6130955099,5028688.134962111
2021-05-21,561,172,15,19,12,13,15,13,1,164,7,12,41,16,17,11,18,5,6,227985.6143196154,5256673.749281726
2021-05-22,666,208,28,56,15,15,5,29,0,165,29,6,17,12,16,16,21,7,4,41242.5871551598,5297916.336436885
2021-05-23,585,181,15,57,12,9,12,24,1,151,19,9,24,14,10,12,17,8,5,4224.242034590863,5302140.578471476
2021-05-24,530,139,15,48,18,16,11,12,14,122,20,7,31,4,14,12,17,19,3,167261.4476007059,5469402.026072182
2021-05-25,516,138,16,29,11,21,15,7,14,136,21,9,22,5,7,12,14,17,4,163321.77146396742,5632723.79753615
2021-05-26,705,261,22,30,19,21,17,15,9,189,25,13,19,6,11,9,20,6,2,148318.29046609168,5781042.088002241
2021-05-27,629,218,18,27,30,15,23,6,8,170,7,9,17,6,16,12,18,26,3,698814.5914753436,6479856.679477585
2021-05-28,587,214,13,24,26,8,18,12,8,149,16,14,21,4,7,14,21,7,3,595920.6404480826,7075777.319925667
2021-05-29,533,194,14,22,18,9,11,8,1,139,10,22,12,6,5,13,20,13,5,171568.34938895272,7247345.669314619
2021-05-30,480,160,13,20,18,9,7,7,6,160,17,6,7,7,9,9,10,8,6,6747.873727177407,7254093.543041796
2021-05-31,430,130,17,31,12,13,6,3,3,130,11,7,4,9,6,18,16,7,2,401636.90752177726,7655730.450563573
2021-06-01,459,147,28,42,17,5,19,2,3,116,13,11,12,6,5,9,8,12,4,576274.6631131402,8232005.113676714
2021-06-02,677,258,21,39,20,5,23,14,3,192,14,5,7,10,10,12,21,14,2,393331.05445048184,8625336.168127196
2021-06-03,681,215,32,74,22,4,15,8,1,211,17,5,13,12,3,11,23,12,3,359403.736877384,8984739.90500458
2021-06-04,695,206,14,65,10,7,18,15,3,209,18,22,9,3,12,11,44,21,1,389536.091875262,9374275.996879842
2021-06-05,744,277,17,41,16,9,31,5,4,211,14,24,10,14,14,10,20,22,2,140679.8838811593,9514955.880761001
2021-06-06,556,179,21,46,23,2,18,7,0,160,10,17,13,0,9,10,17,19,2,5179.209321488599,9520135.090082489
2021-06-07,485,159,12,26,15,4,20,10,0,151,2,11,9,3,3,9,28,13,1,889562.3599369687,10409697.450019458
2021-06-08,454,139,15,33,13,1,22,3,0,130,5,6,4,4,8,7,48,8,1,746876.3151756589,11156573.765195116
2021-06-09,602,183,16,44,23,7,25,6,3,161,30,23,5,6,6,13,39,7,2,595727.740128379,11752301.505323496
2021-06-10,610,212,15,30,22,4,22,7,3,180,16,24,7,2,4,11,33,10,1,1033169.1188444906,12785470.624167986
